ВЛ 10кВ № 3 ПС Шпикуловская
Тамбовская область, Жердевский район
510274
xy
315591.05	1288525.71	294
315593.81	1288455.48	295
315596.38	1288389.87	296
315599.36	1288314.09	297
315601.63	1288255.16	298
315604.43	1288182.17	299
315606.75	1288126.72	300
315610.03	1288121.81	301
315682.48	1288088.21	302
315723.89	1288069.01	303
315771.26	1288047.05	304
315829.59	1288020.00	305
315881.99	1287995.70	306
315937.39	1287970.01	307
315993.88	1287943.82	308
316044.69	1287920.25	309
316098.59	1287895.26	310
316159.88	1287866.84	311
316219.20	1287839.34	312
316281.77	1287810.33	313
316282.75	1287809.99	314
316346.61	1287794.56	315
316409.61	1287779.34	316
316464.69	1287766.03	317
316504.93	1287756.31	318
316551.37	1287745.09	319
316621.98	1287728.04	320
316680.50	1287713.90	321
316735.32	1287700.66	322
316796.23	1287685.82	323
316859.84	1287670.31	324
316922.69	1287654.99	325
316988.76	1287638.88	326
317047.95	1287624.45	327
317109.36	1287609.48	328
317167.13	1287595.40	329
317228.28	1287580.49	330
317290.83	1287565.24	331
317349.54	1287550.93	332
317411.30	1287535.88	333
317472.35	1287520.99	334
317533.48	1287506.09	335
317597.14	1287490.57	336
317663.51	1287474.39	337
317775.09	1287447.51	338
317824.49	1287435.62	339
317874.53	1287423.58	340
317936.38	1287408.69	341
317988.49	1287396.15	342
318046.93	1287382.08	343
318111.98	1287366.43	344
318174.95	1287351.27	345
318233.72	1287337.13	346
318289.39	1287323.73	347
318339.28	1287311.72	348
318396.23	1287298.02	349
318459.25	1287282.85	350
318516.04	1287269.18	351
318571.83	1287255.75	352
318581.44	1287253.44	353
318639.01	1287239.86	354
318696.80	1287226.22	355
318742.01	1287215.31	356
318795.47	1287202.42	357
318859.89	1287186.88	358
318925.59	1287171.04	359
318989.55	1287155.61	360
319016.19	1287108.48	361
319046.79	1287054.35	362
319080.02	1286995.55	363
319112.98	1286937.23	364
319146.61	1286877.74	365
319178.72	1286820.93	366
319192.54	1286756.97	367
319206.85	1286690.71	368
319220.95	1286625.44	369
319235.06	1286560.13	370
319248.97	1286495.76	371
319262.81	1286431.69	372
319276.84	1286366.74	373
319290.08	1286305.42	374
319304.05	1286240.76	375
319317.75	1286177.36	376
319331.46	1286113.87	377
319331.54	1286113.54	378
319349.38	1286050.90	379
319368.46	1285983.92	380
319386.73	1285919.78	381
319386.94	1285919.19	382
319412.47	1285858.31	383
319438.07	1285797.01	384
319463.50	1285736.98	385
319489.60	1285675.10	386
319489.76	1285674.77	387
319465.17	1285618.28	388
319439.25	1285558.73	389
319411.92	1285495.97	390
319385.62	1285435.55	391
319357.58	1285371.15	392
319331.85	1285312.03	393
319306.24	1285253.21	394
319279.76	1285192.39	395
319255.82	1285137.39	396
319229.66	1285077.29	397
319203.86	1285017.95	398
319175.28	1284952.38	399
319148.68	1284891.28	400
319121.40	1284828.63	401
319095.82	1284769.85	402
319068.81	1284707.80	403
319041.22	1284644.44	404
319014.50	1284583.06	405
318988.29	1284522.85	406
318961.08	1284460.35	407
318934.90	1284400.20	408
318905.48	1284332.64	409
318878.07	1284269.66	410
318859.22	1284226.18	411
318831.09	1284161.32	412
318804.24	1284098.92	413
318777.20	1284036.09	414
318751.57	1283976.53	415
318722.88	1283909.86	416
318695.13	1283845.37	417
318665.82	1283777.28	418
318635.89	1283707.71	419
318608.43	1283643.92	420
318591.78	1283605.23	421
318565.60	1283544.41	422
318565.25	1283541.33	423
318578.85	1283466.28	424
318588.15	1283415.48	425
318589.03	1283410.90	426
318590.71	1283401.70	427
318596.81	1283367.67	428
318596.94	1283367.10	429
318615.73	1283304.03	430
318637.99	1283229.25	431
318659.17	1283158.15	432
318682.44	1283079.99	433
318702.75	1283011.80	434
318726.34	1282931.63	435
318735.25	1282902.63	436
318753.71	1282840.19	437
318770.10	1282784.99	438
318785.82	1282732.03	439
318807.52	1282658.95	440
318828.34	1282588.83	441
318849.22	1282518.50	442
318869.45	1282450.35	443
318889.11	1282384.12	444
318911.73	1282307.97	445
318913.59	1282301.91	446
318849.65	1282291.79	447
318776.16	1282280.17	448
318707.11	1282269.25	449
318608.55	1282253.53	450
318549.49	1282244.11	451
318546.41	1282243.64	452
318528.01	1282294.68	453
318504.42	1282360.12	454
318482.62	1282420.59	455
318461.15	1282480.15	456
318439.69	1282539.69	457
318417.99	1282599.88	458
318397.33	1282657.18	459
318376.21	1282715.76	460
318355.08	1282774.39	461
318355.04	1282793.31	462
318334.04	1282793.27	463
318334.08	1282771.61	464
318334.40	1282769.83	465
318356.45	1282708.64	466
318377.57	1282650.06	467
318398.23	1282592.76	468
318419.93	1282532.57	469
318441.39	1282473.03	470
318462.86	1282413.47	471
318484.66	1282353.00	472
318508.25	1282287.56	473
318525.26	1282240.36	474
318464.22	1282230.70	475
318402.77	1282220.96	476
318334.44	1282210.14	477
318267.94	1282199.61	478
318200.93	1282188.99	479
318135.48	1282178.63	480
318077.98	1282169.52	481
318008.10	1282158.45	482
317944.04	1282148.30	483
317874.58	1282137.30	484
317826.73	1282129.72	485
317827.94	1282146.30	486
317827.73	1282148.20	487
317805.74	1282221.80	488
317785.08	1282290.94	489
317763.12	1282364.43	490
317741.31	1282437.41	491
317719.20	1282511.40	492
317697.76	1282583.16	493
317675.97	1282656.07	494
317650.88	1282740.01	495
317629.26	1282812.38	496
317674.76	1282829.02	497
317726.78	1282848.06	498
317786.58	1282869.94	499
317837.46	1282888.56	500
317838.65	1282889.17	501
317853.59	1282899.49	502
317841.65	1282916.77	503
317828.36	1282907.59	504
317779.36	1282889.66	505
317719.56	1282867.78	506
317667.54	1282848.74	507
317608.85	1282827.27	508
317605.12	1282819.82	509
317630.76	1282733.99	510
317655.85	1282650.05	511
317677.64	1282577.14	512
317699.08	1282505.38	513
317721.19	1282431.39	514
317743.00	1282358.41	515
317764.96	1282284.92	516
317785.62	1282215.78	517
317806.79	1282144.95	518
317805.43	1282126.34	519
317751.93	1282117.87	520
317681.84	1282106.77	521
317616.69	1282096.46	522
317610.91	1282098.94	523
317557.61	1282127.29	524
317494.70	1282160.77	525
317427.96	1282196.28	526
317364.06	1282230.28	527
317300.52	1282264.09	528
317234.87	1282299.02	529
317170.46	1282333.29	530
317106.60	1282367.26	531
317039.47	1282402.98	532
316974.27	1282437.67	533
316906.54	1282473.71	534
316839.69	1282509.28	535
316771.45	1282545.59	536
316700.01	1282583.60	537
316630.35	1282620.66	538
316564.13	1282655.89	539
316501.89	1282689.02	540
316432.84	1282725.75	541
316366.50	1282761.05	542
316307.97	1282792.19	543
316247.30	1282824.47	544
316198.90	1282850.22	545
316196.82	1282850.83	546
316123.01	1282856.54	547
316052.64	1282861.98	548
315983.65	1282867.31	549
315913.61	1282872.73	550
315844.31	1282878.09	551
315775.25	1282883.43	552
315707.06	1282888.70	553
315637.16	1282894.10	554
315571.69	1282899.17	555
315504.86	1282904.33	556
315442.99	1282909.12	557
315399.26	1282912.50	558
315348.45	1282916.43	559
315291.20	1282942.13	560
315232.67	1282968.40	561
315179.16	1282992.42	562
315125.27	1283016.62	563
315066.65	1283042.93	564
314997.57	1283073.95	565
314936.28	1283101.46	566
314881.43	1283126.08	567
314879.68	1283155.04	568
314886.41	1283176.98	569
314886.37	1283180.26	570
314880.94	1283196.62	571
314877.23	1283195.39	572
314876.53	1283206.95	573
314873.14	1283263.03	574
314868.83	1283334.08	575
314864.29	1283409.04	576
314861.87	1283449.03	577
314905.24	1283445.91	578
314968.12	1283441.56	579
315034.60	1283436.97	580
315036.05	1283457.92	581
314969.56	1283462.52	582
314906.69	1283466.85	583
314860.59	1283470.18	584
314858.16	1283510.57	585
314857.57	1283520.33	586
314853.50	1283587.94	587
314832.54	1283586.68	588
314836.12	1283527.15	589
314832.67	1283526.38	590
314766.83	1283512.26	591
314702.74	1283498.52	592
314637.21	1283484.47	593
314573.05	1283470.71	594
314508.30	1283456.83	595
314442.49	1283442.72	596
314379.22	1283429.15	597
314314.74	1283415.33	598
314252.77	1283402.04	599
314188.55	1283388.27	600
314187.61	1283387.97	601
314172.40	1283381.54	602
314180.58	1283362.20	603
314194.40	1283368.04	604
314257.17	1283381.50	605
314319.14	1283394.79	606
314383.62	1283408.61	607
314446.89	1283422.18	608
314512.70	1283436.29	609
314577.45	1283450.17	610
314641.61	1283463.93	611
314707.14	1283477.98	612
314771.23	1283491.72	613
314837.40	1283505.92	614
314840.14	1283460.45	615
314840.74	1283450.56	616
314843.33	1283407.77	617
314847.87	1283332.81	618
314852.18	1283261.76	619
314855.57	1283205.68	620
314858.48	1283157.58	621
314859.04	1283148.41	622
314860.31	1283127.61	623
314816.11	1283118.85	624
314764.78	1283108.66	625
314708.25	1283097.45	626
314643.87	1283084.67	627
314600.57	1283076.08	628
314555.94	1283067.22	629
314541.80	1283065.64	630
314544.15	1283044.77	631
314558.99	1283046.44	632
314559.43	1283046.51	633
314604.65	1283055.48	634
314647.95	1283064.07	635
314712.33	1283076.85	636
314768.86	1283088.06	637
314820.19	1283098.25	638
314870.10	1283108.15	639
314927.68	1283082.30	640
314988.97	1283054.79	641
315058.05	1283023.77	642
315116.67	1282997.46	643
315170.56	1282973.26	644
315224.07	1282949.24	645
315282.60	1282922.97	646
315342.35	1282896.15	647
315344.11	1282895.70	648
315397.64	1282891.56	649
315441.37	1282888.18	650
315503.24	1282883.39	651
315570.07	1282878.23	652
315635.54	1282873.16	653
315705.44	1282867.76	654
315773.63	1282862.49	655
315842.69	1282857.15	656
315911.99	1282851.79	657
315982.03	1282846.37	658
316051.02	1282841.04	659
316121.39	1282835.60	660
316191.94	1282830.14	661
316237.44	1282805.93	662
316298.11	1282773.65	663
316356.64	1282742.51	664
316422.98	1282707.21	665
316492.03	1282670.48	666
316554.27	1282637.35	667
316620.49	1282602.12	668
316690.15	1282565.06	669
316761.59	1282527.05	670
316829.83	1282490.74	671
316896.68	1282455.17	672
316964.41	1282419.13	673
317029.61	1282384.44	674
317096.74	1282348.72	675
317160.60	1282314.75	676
317225.01	1282280.48	677
317290.66	1282245.55	678
317354.20	1282211.74	679
317418.10	1282177.74	680
317484.84	1282142.23	681
317547.75	1282108.75	682
317608.37	1282076.50	683
317621.85	1282066.61	684
317629.66	1282077.25	685
317685.12	1282086.03	686
317755.21	1282097.13	687
317827.30	1282108.55	688
317877.86	1282116.56	689
317947.32	1282127.56	690
318011.38	1282137.71	691
318081.26	1282148.78	692
318138.76	1282157.89	693
318204.21	1282168.25	694
318271.22	1282178.87	695
318337.72	1282189.40	696
318406.05	1282200.22	697
318467.50	1282209.96	698
318532.51	1282220.25	699
318542.06	1282221.76	700
318552.77	1282223.37	701
318611.85	1282232.79	702
318710.40	1282248.51	703
318779.44	1282259.43	704
318852.93	1282271.05	705
318925.34	1282282.51	706
318978.76	1282253.73	707
319042.30	1282219.49	708
319105.85	1282185.26	709
319172.49	1282149.35	710
319235.17	1282115.58	711
319296.39	1282082.60	712
319356.68	1282050.11	713
319418.31	1282016.90	714
319484.32	1281981.33	715
319549.35	1281946.29	716
319612.68	1281912.16	717
319685.77	1281872.77	718
319749.53	1281838.41	719
319818.97	1281800.99	720
319880.71	1281767.72	721
319941.23	1281735.11	722
320005.06	1281700.72	723
320062.45	1281669.79	724
320115.48	1281641.21	725
